StationCode,AnalyteName,UnitName,Result,SampleDate
FH-RW-07,Chromium,ug/L,0.164,02/24/2015
LE-RW-21,Chromium,ug/L,0.546,02/24/2015
IA-RW-04,Chromium,ug/L,0.164,02/24/2015
OB-RW-17,Chromium,ug/L,0.213,02/24/2015
IA-RW-03,Chromium,ug/L,0.164,02/24/2015
OA-RW-08,Chromium,ug/L,0.23,02/24/2015
CB-RW-11,Chromium,ug/L,0.532,02/24/2015
LE-RW-22,Chromium,ug/L,0.164,02/24/2015
CM-RW-10,Chromium,ug/L,0.164,02/24/2015
IA-RW-03,Chromium,ug/L,0.164,02/24/2015
SP-RW-20,Chromium,ug/L,0.196,02/24/2015
OB-RW-16,Chromium,ug/L,0.218,02/24/2015
OA-RW-09,Chromium,ug/L,0.231,02/24/2015
CB-RW-11,Chromium,ug/L,0.23,02/24/2015
CS-RW-01,Chromium,ug/L,0.284,02/24/2015
IA-RW-05,Chromium,ug/L,0.164,02/24/2015
IA-RW-02,Chromium,ug/L,0.164,02/24/2015
IB-RW-15,Chromium,ug/L,0.227,02/24/2015
LE-RW-21,Chromium,ug/L,0.206,02/24/2015
LE-RW-22,Chromium,ug/L,0.422,02/24/2015
SP-RW-18,Chromium,ug/L,0.407,02/24/2015
SP-RW-19,Chromium,ug/L,0.261,02/24/2015
CDR1_O,Chromium,ug/L,2.8,02/24/2020
CDR2_I,Chromium,ug/L,3.1,02/24/2020
CDR1_O,Chromium,ug/L,2.6,02/24/2020
CDR3_I,Chromium,ug/L,3.9,02/24/2020
CDR2_O,Chromium,ug/L,2.3,02/24/2020
CDR2_I,Chromium,ug/L,46.15,02/24/2020
CDR1_O,Chromium,ug/L,2,02/24/2020
CDR3_O,Chromium,ug/L,2.3,02/24/2020
CDR1_I,Chromium,ug/L,2,02/24/2020
CDR2_I,Chromium,ug/L,49.42,02/24/2020
CDR1_O,Chromium,ug/L,2,02/24/2020
CDR3_O,Chromium,ug/L,2.3,02/24/2020
CDR1_O,Chromium,ug/L,2.7,02/24/2020
CDR1_I,Chromium,ug/L,2,02/24/2020
CDR2_I,Chromium,ug/L,2.7,02/24/2020
CDR2_O,Chromium,ug/L,2.1,02/24/2020
CDR2_I,Chromium,ug/L,2.3,02/24/2020
CDR2_I,Chromium,ug/L,2.4,02/24/2020
CDR1_O,Chromium,ug/L,49.81,02/24/2020
CDR2_O,Chromium,ug/L,2.3,02/24/2020
CDR2_O,Chromium,ug/L,3.3,02/24/2020
CDR3_I,Chromium,ug/L,5.8,02/24/2020
CDR1_O,Chromium,ug/L,25,02/24/2020
203PAC040-REC,Chromium,ug/L,0.2252,02/25/2014
4-342,Chromium,ug/L,0.0125,02/25/2014
4-342,Bifenthrin,ug/L,0.004,02/25/2014
4-342,Chromium,ug/L,0.0125,02/25/2014
205SAN030-REC,Chromium,ug/L,0.6685,02/25/2014
203PAC010-REC,Acenaphthene,ug/L,0.0922,02/25/2014
203PAC010-REC,Chromium,ug/L,0.333,02/25/2014
203PAC080-REC,Chromium,ug/L,0.2751,02/25/2014
4-342,Bifenthrin,ug/L,0.004,02/25/2014
203PAC080-REC,Chromium,ug/L,0.271,02/25/2014
4-342,Chromium,ug/L,5.6589,02/25/2014
203MON010-REC,Chromium,ug/L,0.2421,02/25/2014
4-342,Bifenthrin,ug/L,0.003,02/25/2014
203PAC010-REC,Acenaphthene,ug/L,0.0943,02/25/2014
ASBS-REF_GreenwoodCreek,Chromium,ug/L,0.5665,02/25/2014
203PAC010-REC,Chromium,ug/L,0.2644,02/25/2014
ASBS-REF_KruseCreek,Chromium,ug/L,0.3935,02/25/2014
ASBS-REF_HardyCreek,Chromium,ug/L,0.5895,02/25/2014
4-342,Chromium,ug/L,0.9442,02/25/2014
203CAR010-REC,Chromium,ug/L,0.1858,02/25/2014
4-342,Chromium,ug/L,0.9442,02/25/2014
4-342,Chromium,ug/L,0.8962,02/25/2014
205SAN030-REC,Chromium,ug/L,0.6801,02/25/2014
ASBS-REF_HardyCreek,Chromium,ug/L,0.5738,02/25/2014
4-342,Chromium,ug/L,1.2,02/25/2014
203CAR010-REC,Chromium,ug/L,0.205,02/25/2014
1-338,Chromium,ug/L,0.4873,02/25/2014
4-342,Chromium,ug/L,1.4,02/25/2014
1-338,Chromium,ug/L,0.511,02/25/2014
1-338,Chromium,ug/L,0.511,02/25/2014
402MAR010-REC,Chromium,ug/L,1.3504,02/25/2014
203PAC010-REC,Bifenthrin,ug/L,0.003,02/25/2014
203PAC010-REC,Bifenthrin,ug/L,0.004,02/25/2014
4-342,Chromium,ug/L,0.8962,02/25/2014
1-338,Chromium,ug/L,0.4873,02/25/2014
203PEB010-REC,Chromium,ug/L,0.2001,02/25/2014
SLR-TWAS-1,Chromium,ug/L,49.6,02/26/2013
SLR-MLS,Chromium,ug/L,49.5,02/26/2013
106HF0019,Chromium,ug/L,0.73,02/26/2013
106TR6801,Aluminum,ug/L,11.9,02/26/2013
SLR-TWAS-1,Chromium,ug/L,49.6,02/26/2013
106SF3551,Aluminum,ug/L,5.32,02/26/2013
SLR-MLS,Chromium,ug/L,0.09,02/26/2013
106SF3551,Chromium,ug/L,0.67,02/26/2013
106TR6801,Aluminum,ug/L,4.9,02/26/2013
SDC-MLS,Chromium,ug/L,0.08,02/26/2013
SLR-MLS,Chromium,ug/L,0.19,02/26/2013
SLR-TWAS-2,Chromium,ug/L,0.91,02/26/2013
SLR-MLS,Chromium,ug/L,47.1,02/26/2013
SLR-TWAS-1,Chromium,ug/L,49.6,02/26/2013
106HF0019,Aluminum,ug/L,6.64,02/26/2013
SLR-MLS,Chromium,ug/L,47.1,02/26/2013
SLR-TWAS-1,Chromium,ug/L,0.72,02/26/2013
106SF3551,Aluminum,ug/L,5.31,02/26/2013
106SF3551,Chromium,ug/L,0.7,02/26/2013
SDC-MLS,Chromium,ug/L,0.39,02/26/2013
106TR6801,Chromium,ug/L,0.61,02/26/2013
106HF0019,Aluminum,ug/L,12.7,02/26/2013
SLR-TWAS-1,Chromium,ug/L,49.6,02/26/2013
SLR-MLS,Chromium,ug/L,49.5,02/26/2013
SLR-MLS,Chromium,ug/L,0.35,02/26/2013
1-338,Chromium,ug/L,1.3377,02/26/2014
PGC040,Bifenthrin,ug/L,0.01,02/26/2014
4-342,Chromium,ug/L,0.9442,02/26/2014
12-351,Chromium,ug/L,0.5374,02/26/2014
1793_Franklin_CB,Chromium,ug/L,19.5,02/26/2014
12-351,Chromium,ug/L,0.5078,02/26/2014
ASBS-REF_GreenwoodCreek,Chromium,ug/L,1.8292,02/26/2014
4-342,Chromium,ug/L,0.9442,02/26/2014
4-342,Chromium,ug/L,0.8962,02/26/2014
203LOB010-REF,Chromium,ug/L,0.1166,02/26/2014
205SAN030-REC,Chromium,ug/L,1.1706,02/26/2014
7-369,Bifenthrin,ug/L,1.2921,02/26/2014
7-369,Bifenthrin,ug/L,1.1985,02/26/2014
Sacramento 76,Bifenthrin,ug/L,0.0054,02/26/2014
406NALF_SCI_REC1,Chromium,ug/L,0.3042,02/26/2014
7-369,Chromium,ug/L,1.2754,02/26/2014
ASBS-REF_KruseCreek,Chromium,ug/L,1.9762,02/26/2014
206SAN010-REF,Chromium,ug/L,0.4368,02/26/2014
7-369,Chromium,ug/L,1.2754,02/26/2014
203PEB010-REC,Chromium,ug/L,0.3664,02/26/2014
12-351,Chromium,ug/L,0.5078,02/26/2014
203PAC080-REC,Chromium,ug/L,0.3416,02/26/2014
4-342,Chromium,ug/L,5.6589,02/26/2014
203PAC010-REC,Chromium,ug/L,0.6679,02/26/2014
4-342,Chromium,ug/L,0.8962,02/26/2014
203PAC040-REC,Chromium,ug/L,0.6103,02/26/2014
4-342,Chromium,ug/L,5.6589,02/26/2014
ASBS-REF_KruseCreek,Chromium,ug/L,1.9775,02/26/2014
203CAR010-REC,Chromium,ug/L,0.1961,02/26/2014
406NALF_SCI_REF1,Chromium,ug/L,0.2721,02/26/2014
7-369,Chromium,ug/L,1.2214,02/26/2014
12-351,Chromium,ug/L,0.5374,02/26/2014
1793_Franklin_CB,Acenaphthene,ug/L,0.1,02/26/2014
203MON010-REC,Chromium,ug/L,0.1542,02/26/2014
7-369,Chromium,ug/L,1.2214,02/26/2014
406NALF_SCI_REC1,Chromium,ug/L,0.3336,02/26/2014
203LOB020-REF,Chromium,ug/L,0.136,02/26/2014
406ItalianGardens,Chromium,ug/L,0.2261,02/26/2014
7-369,Bifenthrin,ug/L,1.1985,02/26/2014
1-338,Chromium,ug/L,1.3377,02/26/2014
402MAR010-REC,Chromium,ug/L,2.8856,02/26/2014
406GoatHarbor,Chromium,ug/L,0.2943,02/26/2014
4-342,Chromium,ug/L,7.3,02/26/2014
4-342,Chromium,ug/L,5.6589,02/26/2014
521BUT206,Aluminum,ug/L,196,02/26/2019
521BUT205,Chromium,ug/L,28.7,02/26/2019
521BUT209,Chromium,ug/L,17.7,02/26/2019
518BUT210,Chromium,ug/L,3250,02/26/2019
518BUT210,Aluminum,ug/L,3920,02/26/2019
520BUT208,Chromium,ug/L,34.4,02/26/2019
520BUT208,Aluminum,ug/L,318,02/26/2019
518BUT210,Chromium,ug/L,3590,02/26/2019
520BUT208,Chromium,ug/L,16.7,02/26/2019
518BUT210,Chromium,ug/L,3370,02/26/2019
520BUT207,Aluminum,ug/L,208,02/26/2019
518BUT210,Chromium,ug/L,17.3,02/26/2019
518BUT210,Aluminum,ug/L,178,02/26/2019
521BUT205,Aluminum,ug/L,252,02/26/2019
520BUT207,Chromium,ug/L,33.8,02/26/2019
518BUT210,Aluminum,ug/L,210,02/26/2019
521BUT205,Chromium,ug/L,21,02/26/2019
518BUT210,Aluminum,ug/L,3500,02/26/2019
521BUT204,Chromium,ug/L,28.7,02/26/2019
521BUT204,Chromium,ug/L,16.8,02/26/2019
521BUT206,Chromium,ug/L,19.2,02/26/2019
518BUT210,Chromium,ug/L,3270,02/26/2019
521BUT204,Aluminum,ug/L,279,02/26/2019
518BUT210,Chromium,ug/L,16.8,02/26/2019
521BUT204,Aluminum,ug/L,256,02/26/2019
521BUT204,Chromium,ug/L,16.8,02/26/2019
518BUT210,Chromium,ug/L,17.7,02/26/2019
520BUT207,Chromium,ug/L,20.1,02/26/2019
521BUT204,Chromium,ug/L,30.4,02/26/2019
518BUT210,Chromium,ug/L,18.4,02/26/2019
521BUT206,Chromium,ug/L,46.4,02/26/2019
521BUT209,Aluminum,ug/L,190,02/26/2019
521BUT209,Chromium,ug/L,49.3,02/26/2019
106NF0015,Chromium,ug/L,0.5,02/27/2013
105KL2814,Aluminum,ug/L,15.1,02/27/2013
106TR1974,Chromium,ug/L,1.43,02/27/2013
105KL2814,Chromium,ug/L,0.8,02/27/2013
106SF0013,Aluminum,ug/L,5.33,02/27/2013
105KL2814,Chromium,ug/L,1.58,02/27/2013
105KL2814,Aluminum,ug/L,15.1,02/27/2013
106SF0013,Chromium,ug/L,0.6,02/27/2013
106NF0015,Aluminum,ug/L,30.9,02/27/2013
106TR1974,Aluminum,ug/L,45.2,02/27/2013
105KL2814,Aluminum,ug/L,28.9,02/27/2013
105KL2814,Chromium,ug/L,0.61,02/27/2013
105KL2814,Chromium,ug/L,1.62,02/27/2013
106NF0015,Aluminum,ug/L,1.82,02/27/2013
Discovery,Acenaphthene,ug/L,0.004,02/27/2014
303BIG030-REF,Chromium,ug/L,5.9479,02/27/2014
404SUP093,Bifenthrin,ug/L,0.0032,02/27/2014
203SAN010-REF,Chromium,ug/L,0.5881,02/27/2014
Freeport,Acenaphthene,ug/L,0.004,02/27/2014
12-351,Chromium,ug/L,1.0242,02/27/2014
12-351,Chromium,ug/L,1.0242,02/27/2014
1793_Franklin_CB,Chromium,ug/L,5.77,02/27/2014
406NALF_SCI_REC1,Chromium,ug/L,0.5182,02/27/2014
203LOB030-REF,Chromium,ug/L,0.5747,02/27/2014
303BIG010-REF,Chromium,ug/L,1.0133,02/27/2014
Freeport,Acenaphthene,ug/L,0.004,02/27/2014
NRSP-SW02,Chromium,ug/L,20,02/27/2014
202MBY010-REF,Chromium,ug/L,1.5022,02/27/2014
Veterans,Acenaphthene,ug/L,0.004,02/27/2014
12-351,Chromium,ug/L,0.9756,02/27/2014
204ANO010-REF,Chromium,ug/L,0.9148,02/27/2014
302MBY010-REF,Chromium,ug/L,2.1649,02/27/2014
ASBS-REF_HardyCreek,Chromium,ug/L,1.6909,02/27/2014
12-351,Chromium,ug/L,0.9756,02/27/2014
Nimbus,Acenaphthene,ug/L,0.004,02/27/2014
NRSP-SW01,Chromium,ug/L,0.75,02/27/2014
406NALF_SCI_REC1,Chromium,ug/L,0.6002,02/27/2014
1793_Franklin_CB,Acenaphthene,ug/L,0.1,02/27/2014
IB-RW-15,Chromium,ug/L,0.25,02/27/2018
SP-RW-20,Chromium,ug/L,0.372,02/27/2018
IA-RW-03,Chromium,ug/L,0.4,02/27/2018
OA-RW-08,Chromium,ug/L,0.421,02/27/2018
IB-RW-13,Chromium,ug/L,0.21,02/27/2018
SP-RW-19,Chromium,ug/L,0.44,02/27/2018
CB-RW-11,Chromium,ug/L,0.58,02/27/2018
FH-RW-07,Chromium,ug/L,0.398,02/27/2018
IA-RW-04,Chromium,ug/L,0.538,02/27/2018
IA-RW-05,Chromium,ug/L,0.439,02/27/2018
IB-RW-12,Chromium,ug/L,0.299,02/27/2018
801TMS746,Chromium,ug/L,2.4,02/27/2018
IB-RW-13,Chromium,ug/L,0.4,02/27/2018
LE-RW-22,Chromium,ug/L,1.02,02/27/2018
FH-RW-07,Chromium,ug/L,0.381,02/27/2018
SP-RW-19,Chromium,ug/L,0.378,02/27/2018
IA-RW-03,Chromium,ug/L,0.41,02/27/2018
OA-RW-09,Chromium,ug/L,0.499,02/27/2018
OB-RW-16,Chromium,ug/L,0.438,02/27/2018
OA-RW-09,Chromium,ug/L,0.399,02/27/2018
IA-RW-04,Chromium,ug/L,0.504,02/27/2018
OA-RW-08,Chromium,ug/L,0.409,02/27/2018
801TMS746,Aldrin,ug/L,0.01,02/27/2018
LE-RW-21,Chromium,ug/L,1.09,02/27/2018
902LMC778,Chromium,ug/L,0.7,02/27/2018
OB-RW-16,Chromium,ug/L,0.164,02/27/2018
IA-RW-02,Chromium,ug/L,0.397,02/27/2018
SP-RW-20,Chromium,ug/L,0.442,02/27/2018
CS-RW-01,Chromium,ug/L,0.377,02/27/2018
902LMC778,Chromium,ug/L,1.5,02/27/2018
SP-RW-18,Chromium,ug/L,0.575,02/27/2018
IB-RW-14,Chromium,ug/L,0.372,02/27/2018
CB-RW-11,Chromium,ug/L,0.4,02/27/2018
IA-RW-06,Chromium,ug/L,0.391,02/27/2018
CM-RW-10,Chromium,ug/L,0.487,02/27/2018
IA-RW-05,Chromium,ug/L,0.369,02/27/2018
CM-RW-10,Chromium,ug/L,0.411,02/27/2018
IB-RW-14,Chromium,ug/L,0.484,02/27/2018
LE-RW-22,Chromium,ug/L,0.729,02/27/2018
LE-RW-21,Chromium,ug/L,0.718,02/27/2018
IB-RW-14,Chromium,ug/L,0.427,02/27/2018
OB-RW-17,Chromium,ug/L,0.355,02/27/2018
801TMS746,Chromium,ug/L,0.7,02/27/2018
OB-RW-17,Chromium,ug/L,0.399,02/27/2018
LE-RW-21,Chromium,ug/L,0.718,02/27/2018
IA-RW-02,Chromium,ug/L,0.389,02/27/2018
SP-RW-18,Chromium,ug/L,0.46,02/27/2018
SP-RW-18,Chromium,ug/L,0.46,02/27/2018
IB-RW-15,Chromium,ug/L,0.48,02/27/2018
902LMC778,Chromium,ug/L,0.4,02/27/2018
LE-RW-21,Chromium,ug/L,1.09,02/27/2018
801TMS746,Chromium,ug/L,42.5,02/27/2018
IB-RW-14,Chromium,ug/L,0.286,02/27/2018
IB-RW-12,Chromium,ug/L,0.608,02/27/2018
IA-RW-06,Chromium,ug/L,0.425,02/27/2018
902LMC778,Chromium,ug/L,0.5,02/27/2018
SP-RW-18,Chromium,ug/L,0.575,02/27/2018
CS-RW-01,Chromium,ug/L,0.553,02/27/2018
OB-RW-16,Chromium,ug/L,0.164,02/27/2018
OB-RW-16,Chromium,ug/L,0.438,02/27/2018
204HTC951,Chromium,ug/L,3.5,02/27/2019
204HTC951,Chromium,ug/L,22.3,02/27/2019
204HTC951,Chromium,ug/L,2.2,02/27/2019
204HTC951,Chromium,ug/L,22.1,02/27/2019
105KL0330,Chromium,ug/L,0.66,02/28/2013
105KL0330,Aluminum,ug/L,7.79,02/28/2013
ME-VR2,Aluminum,ug/L,12,02/28/2014
07T_DC_H,Bifenthrin,ug/L,0.0125,02/28/2014
ME-SCR,Aluminum,ug/L,170000,02/28/2014
902LMC778,Chromium,ug/L,6.1,02/28/2014
406GoatHarbor,Chromium,ug/L,0.839,02/28/2014
902ADB848,Chromium,ug/L,2.8,02/28/2014
ME-VR2,Aluminum,ug/L,5300,02/28/2014
ME-SCR,Aldrin,ug/L,0.0075,02/28/2014
7-369,Chromium,ug/L,2.6479,02/28/2014
222Bristol,Chromium,ug/L,12,02/28/2014
ME-SCR,Chromium,ug/L,0.14,02/28/2014
902LTC777,Chromium,ug/L,6.1,02/28/2014
06T_LONG2,Bifenthrin,ug/L,0.0463,02/28/2014
ME-CC,Aldrin,ug/L,0.0075,02/28/2014
13_BELT,Bifenthrin,ug/L,0.0036,02/28/2014
ME-CC,Acenaphthene,ug/L,0.1,02/28/2014
902LMC778,Chromium,ug/L,0.5,02/28/2014
902LTC777,Chromium,ug/L,0.5,02/28/2014
802NVO325,Chromium,ug/L,27,02/28/2014
2301Glassell,Chromium,ug/L,5.6,02/28/2014
902LMC778,Chromium,ug/L,7.8,02/28/2014
902LMC778,Chromium,ug/L,0.7,02/28/2014
01T_ODD2_DCH,Bifenthrin,ug/L,0.0115,02/28/2014
Orange 43,Bifenthrin,ug/L,0.0059,02/28/2014
802NVO325,Chromium,ug/L,0.8,02/28/2014
ME-VR2,Acenaphthene,ug/L,0.1,02/28/2014
ME-VR2,Chromium,ug/L,0.87,02/28/2014
ME-SCR,Chromium,ug/L,270,02/28/2014
ME-CC,Alachlor,ug/L,0.028,02/28/2014
ME-CC,Aluminum,ug/L,24000,02/28/2014
ME-VR2,Aluminum,ug/L,550,02/28/2014
S02T_TODD,Bifenthrin,ug/L,0.0241,02/28/2014
ME-SCR,Acenaphthene,ug/L,0.38,02/28/2014
ME-VR2,Captan,ug/L,0.96,02/28/2014
S04T_TAPO,Bifenthrin,ug/L,0.289,02/28/2014
1793_Franklin_CB,Chromium,ug/L,2.11,02/28/2014
ME-CC,Aluminum,ug/L,10,02/28/2014
406NALF_SCI_REF1,Chromium,ug/L,0.2834,02/28/2014
902ADB848,Chromium,ug/L,2.8,02/28/2014
ME-CC,Chromium,ug/L,0.47,02/28/2014
S02T_ELLS,Bifenthrin,ug/L,0.013,02/28/2014
902LMC778,Chromium,ug/L,7.8,02/28/2014
ME-VR2,Alachlor,ug/L,0.024,02/28/2014
ME-VR2,Acenaphthene,ug/L,0.38,02/28/2014
902LTC777,Chromium,ug/L,6.1,02/28/2014
7-369,Chromium,ug/L,2.6479,02/28/2014
ME-VR2,Chromium,ug/L,0.034,02/28/2014
406ItalianGardens,Chromium,ug/L,0.2385,02/28/2014
902LTC777,Chromium,ug/L,0.7,02/28/2014
ME-CC,Chromium,ug/L,32,02/28/2014
1793_Franklin_CB,Chromium,ug/L,2.64,02/28/2014
1793_Franklin_CB,Acenaphthene,ug/L,0.1,02/28/2014
ME-SCR,Acenaphthene,ug/L,0.1,02/28/2014
ME-SCR,Alachlor,ug/L,0.028,02/28/2014
902ADB848,Chromium,ug/L,2.8,02/28/2014
902LTC777,Chromium,ug/L,7.8,02/28/2014
1793_Franklin_CB,Acenaphthene,ug/L,0.1,02/28/2014
901INTSC5,Bifenthrin,ug/L,0.0095,02/28/2014
ME-CC,Acenaphthene,ug/L,0.38,02/28/2014
ME-SCR,Aluminum,ug/L,37000,02/28/2014
ME-CC,Captan,ug/L,1.1,02/28/2014
801TMS746,Chromium,ug/L,3.9,02/28/2014
S03T_BOULD,Bifenthrin,ug/L,1.0725,02/28/2014
ME-VR2,Aldrin,ug/L,0.0015,02/28/2014
ME-SCR,Aluminum,ug/L,2.2,02/28/2014
902LMC778,Chromium,ug/L,0.7,02/28/2014
ME-SCR,Captan,ug/L,1.1,02/28/2014
ME-CC,Aluminum,ug/L,14000,02/28/2014
801TMS746,Chromium,ug/L,0.6,02/28/2014
902LTC777,Chromium,ug/L,0.5,02/28/2014
Freeport,Acenaphthene,ug/L,0.0035,02/29/2012
Veterans,Acenaphthene,ug/L,0.0035,02/29/2012
Veterans,Acenaphthene,ug/L,0.0035,02/29/2012
Discovery,Aldrin,ug/L,0.0034,02/29/2012
Veterans,Aldrin,ug/L,0.0034,02/29/2012
Nimbus,Aldrin,ug/L,0.0034,02/29/2012
Nimbus,Acenaphthene,ug/L,0.0035,02/29/2012
Freeport,Aldrin,ug/L,0.0034,02/29/2012
Discovery,Acenaphthene,ug/L,0.0035,02/29/2012
551WWDCCH,Aldrin,ug/L,0.196,03/01/2011
551WWDCCH,Aldrin,ug/L,0.195,03/01/2011
TJR-MLS,Chromium,ug/L,0.54,03/01/2014
SDR-TWAS-3,Chromium,ug/L,0.33,03/01/2014
SDR-MLS,Chromium,ug/L,50,03/01/2014
SDR-TWAS-1,Bifenthrin,ug/L,1.1069,03/01/2014
SDR-TWAS-1,Chromium,ug/L,0.966,03/01/2014
SDR-MLS,Chromium,ug/L,50.4,03/01/2014
SDR-TWAS-2,Chromium,ug/L,3.3,03/01/2014
SDR-MLS,Chromium,ug/L,50,03/01/2014
SDR-MLS,Chromium,ug/L,51.6,03/01/2014
SDR-MLS,Bifenthrin,ug/L,0.0045,03/01/2014
SDR-TWAS-1,Bifenthrin,ug/L,1.1044,03/01/2014
TJR-MLS,Chromium,ug/L,16,03/01/2014
TJR-TWAS-1,Chromium,ug/L,4.2,03/01/2014
SDR-TWAS-1,Chromium,ug/L,0.44,03/01/2014
SDR-TWAS-1,Chromium,ug/L,0.966,03/01/2014
TJR-TWAS-1,Chromium,ug/L,0.26,03/01/2014
SDR-TWAS-3,Chromium,ug/L,2.2,03/01/2014
SDR-MLS,Chromium,ug/L,1.2,03/01/2014
SDR-MLS,Chromium,ug/L,50.4,03/01/2014
SDR-TWAS-2,Chromium,ug/L,0.7,03/01/2014
SDR-TWAS-2,Bifenthrin,ug/L,0.0151,03/01/2014
SDR-TWAS-1,Chromium,ug/L,0.466,03/01/2014
SDR-MLS,Chromium,ug/L,51.6,03/01/2014
SDR-MLS,Chromium,ug/L,50.5,03/01/2014
SDR-TWAS-1,Chromium,ug/L,0.466,03/01/2014
SDR-TWAS-1,Chromium,ug/L,0.76,03/01/2014
SDR-MLS,Chromium,ug/L,0.24,03/01/2014
SDR-MLS,Chromium,ug/L,50.5,03/01/2014
LPC-TWAS-3,Chromium,ug/L,1.1,03/01/2015
LPC-TWAS-3,Chromium,ug/L,0.28,03/01/2015
CC-SD8(1),Bifenthrin,ug/L,0.3917,03/01/2015
AHC-MLS,Bifenthrin,ug/L,0.0759,03/01/2015
901INTSC5,Bifenthrin,ug/L,0.0063,03/01/2015
902LTC777,Chromium,ug/L,0.5,03/01/2015
LPC-TWAS-3,Chromium,ug/L,1.3,03/01/2015
CC-SD8(1),Chromium,ug/L,0.88,03/01/2015
CC-SD8(1),Bifenthrin,ug/L,0.3339,03/01/2015
LAC-TWAS-1,Chromium,ug/L,0.32,03/01/2015
902LTC777,Chromium,ug/L,0.5,03/01/2015
AHC-MLS,Chromium,ug/L,9.9,03/01/2015
902LMC778,Chromium,ug/L,5.9,03/01/2015
AHC-MLS,Chromium,ug/L,0.18,03/01/2015
CC-SD8(1),Bifenthrin,ug/L,0.0251,03/01/2015
BVC-TWAS-1,Bifenthrin,ug/L,0.0084,03/01/2015
SDC-TWAS-1,Chromium,ug/L,0.68,03/01/2015
SDC-TWAS-1,Chromium,ug/L,0.27,03/01/2015
CC-SD8(1),Bifenthrin,ug/L,0.0247,03/01/2015
CC-SD8(1),Chromium,ug/L,4.3,03/01/2015
902LMC778,Chromium,ug/L,0.8,03/01/2015
902LTC777,Chromium,ug/L,2.5,03/01/2015
CC-SD8(1),Aldrin,ug/L,0.0267,03/01/2015
BVC-TWAS-1,Chromium,ug/L,0.28,03/01/2015
BVC-TWAS-1,Chromium,ug/L,6.1,03/01/2015
902LMC778,Chromium,ug/L,0.8,03/01/2015
LAC-TWAS-1,Bifenthrin,ug/L,0.0067,03/01/2015
CC-SD8(1),Aldrin,ug/L,0.0286,03/01/2015
LAC-TWAS-1,Chromium,ug/L,3.1,03/01/2015
902LTC777,Chromium,ug/L,2.5,03/01/2015
902LMC778,Chromium,ug/L,5.9,03/01/2015
Los Angeles 158,Bifenthrin,ug/L,0.0579,03/01/2015
CC-SD8(1),Bifenthrin,ug/L,0.0263,03/01/2015
LPC-TWAS-3,Chromium,ug/L,0.3,03/01/2015
551WWDCCC,Aldrin,ug/L,0.0403,03/01/2017
551WWDCCC,Aldrin,ug/L,0.0356,03/01/2017
7-407,Bifenthrin,ug/L,0.582,03/01/2018
7-407,Chromium,ug/L,0.335,03/01/2018
7-407,Bifenthrin,ug/L,0.574,03/01/2018
7-407,Acenaphthene,ug/L,0.49,03/01/2018
7-407,Acenaphthene,ug/L,0.485,03/01/2018
7-407,Chromium,ug/L,0.3,03/01/2018
7-407,Chromium,ug/L,0.307,03/01/2018
DC-65R,Aluminum,ug/L,16.8,03/01/2018
551WWDCCC,Aldrin,ug/L,0.0487,03/02/2014
551WWDCCC,Aldrin,ug/L,0.0495,03/02/2014
SLR-TWAS-1,Aluminum,ug/L,116,03/02/2015
LPC-MLS,Chromium,ug/L,0.43,03/02/2015
LPC-TWAS-2,Bifenthrin,ug/L,0.0051,03/02/2015
ESC-MLS,Chromium,ug/L,0.37,03/02/2015
SDC-MLS,Chromium,ug/L,52.8,03/02/2015
SDC-MLS,Chromium,ug/L,0.066,03/02/2015
SDC-MLS,Chromium,ug/L,55.4,03/02/2015
SLR-TWAS-1,Aluminum,ug/L,3.28,03/02/2015
SDC-MLS,Aluminum,ug/L,77,03/02/2015
SDC-MLS,Chromium,ug/L,0.21,03/02/2015
LPC-MLS,Chromium,ug/L,0.26,03/02/2015
SM-TWAS-1a,Bifenthrin,ug/L,0.0034,03/02/2015
SLR-TWAS-1,Chromium,ug/L,0.32,03/02/2015
SDC-MLS,Chromium,ug/L,56.2,03/02/2015
LPC-TWAS-2,Chromium,ug/L,0.34,03/02/2015
SDC-MLS,Chromium,ug/L,54.2,03/02/2015
SDC-MLS,Aluminum,ug/L,147,03/02/2015
LPC-TWAS-2,Chromium,ug/L,1.5,03/02/2015
SM-TWAS-1a,Chromium,ug/L,0.48,03/02/2015
SDC-MLS,Aluminum,ug/L,1.8,03/02/2015
SMR-MLS-2,Chromium,ug/L,0.84,03/02/2015
ESC-MLS,Chromium,ug/L,1.3,03/02/2015
SDC-MLS,Aluminum,ug/L,42,03/02/2015
SMR-MLS-2,Chromium,ug/L,0.13,03/02/2015
SDC-MLS,Aluminum,ug/L,43.5,03/02/2015
SLR-TWAS-1,Chromium,ug/L,0.071,03/02/2015
ESC-MLS,Aldrin,ug/L,0.0286,03/02/2015
SM-TWAS-1a,Chromium,ug/L,1.5,03/02/2015
SLR-TWAS-1,Chromium,ug/L,0.31,03/02/2015
ESC-MLS,Aldrin,ug/L,0.0328,03/02/2015
SDC-MLS,Aluminum,ug/L,130,03/02/2015
SLR-TWAS-1,Chromium,ug/L,0.0873,03/02/2015
203PAC080-REC,Acenaphthene,ug/L,0.091,03/02/2016
203PAC080-REC,Bifenthrin,ug/L,0.026,03/02/2016
203PAC080-REC,Acenaphthene,ug/L,0.091,03/02/2016
